Bottom Elev (ft),Top Elev (ft),Trail Name,Vertical Drop (ft),Difficulty,Resort,Slope Length (ft),Average Steepness
8212.0,8652.0,Grizzly Glade,440.0,double-black,Jackson Hole,950.4,0.46296296296296297
8373.0,8737.0,Hoops Gap,364.0,double-black,Jackson Hole,522.0,0.6973180076628352
8573.0,8953.0,Liar's Slide,377.0,double-black,Jackson Hole,633.6,0.5950126262626262
8842.0,9180.0,Limber Pine Chute,338.0,double-black,Jackson Hole,792.0,0.42676767676767674
8862.0,9354.0,Moccasin,492.0,double-black,Jackson Hole,686.4,0.7167832167832168
8271.0,8789.0,Moran Face,518.0,double-black,Jackson Hole,844.8000000000001,0.6131628787878788
8445.0,9186.0,Paint Brush,741.0,double-black,Jackson Hole,1320.0,0.5613636363636364
8865.0,9344.0,Sheridan Bowl,476.0,double-black,Jackson Hole,897.6,0.5303030303030303
8796.0,9170.0,Shot 7,374.0,double-black,Jackson Hole,580.8,0.643939393939394
9183.0,9442.0,Shot 8,259.0,double-black,Jackson Hole,467.0,0.5546038543897216
9104.0,9409.0,Shot 9,305.0,double-black,Jackson Hole,580.8,0.525137741046832
8442.0,9154.0,Tower Three Chute,712.0,double-black,Jackson Hole,1161.6,0.6129476584022039
8255.0,8770.0,Washakie Glade,515.0,double-black,Jackson Hole,950.4,0.5418771043771043
6470.0,6558.0,Antelope Flats Terrain Park,85.0,double-black,Jackson Hole,580.8,0.1463498622589532
7388.0,7569.0,Ashley Ridge Terrain Park,180.0,double-black,Jackson Hole,417.0,0.4316546762589928
6470.0,6660.0,Bronco Terrain Park,190.0,double-black,Jackson Hole,1267.2,0.14993686868686867
8219.0,8461.0,Campground Terrain Park,243.0,double-black,Jackson Hole,1003.2,0.24222488038277512
7211.0,7365.0,Deer Flats Terrain Park,154.0,double-black,Jackson Hole,429.0,0.358974358974359
6424.0,6588.0,Eagle's Reef Terrain Park,164.0,double-black,Jackson Hole,1108.8,0.1479076479076479
6844.0,7093.0,Half Pipe,249.0,double-black,Jackson Hole,739.2,0.33685064935064934
7398.0,7799.0,Nastar Race Arena,400.0,double-black,Jackson Hole,1214.4,0.3293807641633728
10643.0,10778.0,All Smiles,135.0,green,Loveland,1003.2,0.13456937799043062
10640.0,10984.0,Boomerang,344.0,green,Loveland,1900.8,0.18097643097643099
11614.0,11867.0,Cat Walk,256.0,green,Loveland,1689.6000000000001,0.1515151515151515
11555.0,11873.0,Deuces Wild,318.0,green,Loveland,1531.1999999999998,0.2076802507836991
11339.0,11476.0,Fail Safe,141.0,green,Loveland,1108.8,0.12716450216450217
11575.0,11995.0,Fire Bowl,420.0,green,Loveland,2323.2,0.18078512396694216
11322.0,11552.0,Forest Meadow,230.0,green,Loveland,1953.6,0.11773136773136773
10899.0,11155.0,Homerun,256.0,green,Loveland,1742.4,0.14692378328741965
11138.0,11407.0,Lower Creek Trail,272.0,green,Loveland,1584.0,0.1717171717171717
11158.0,11611.0,Mambo,449.0,green,Loveland,1953.6,0.22983210483210484
11339.0,11565.0,North Turtle Creek,226.0,green,Loveland,1056.0,0.21401515151515152
11358.0,11552.0,South Turtle Creek,194.0,green,Loveland,1056.0,0.18371212121212122
10646.0,10774.0,Take Off,128.0,green,Loveland,1056.0,0.12121212121212122
10902.0,11096.0,Tango Road,194.0,green,Loveland,1795.2,0.10806595365418895
11099.0,11352.0,Turtle Creek,256.0,green,Loveland,1795.2,0.14260249554367202
11421.0,11768.0,Upper Creek Trail,348.0,green,Loveland,1636.8,0.2126099706744868
10709.0,11486.0,Zig Zag,778.0,green,Loveland,4804.8,0.1619214119214119
11781.0,12188.0,Apollo,407.0,green,Loveland,2323.2,0.17518939393939395
11309.0,12126.0,Awesome,820.0,green,Loveland,5174.4,0.15847247990105134
11670.0,11998.0,Bennett's Bowl,328.0,green,Loveland,2006.4,0.16347687400318978
11276.0,11437.0,Blackjack,161.0,green,Loveland,950.4,0.16940235690235692
11549.0,12113.0,Chet's Run,564.0,green,Loveland,2323.2,0.24276859504132234
11562.0,11864.0,Dealer's Choice,305.0,green,Loveland,2059.2000000000003,0.1481157731157731
10948.0,11388.0,Double Dip,443.0,green,Loveland,1267.2,0.34958964646464646
11276.0,11650.0,Drifter,374.0,green,Loveland,1689.6000000000001,0.22135416666666666
11424.0,11699.0,Excelleration,276.0,green,Loveland,1161.6,0.23760330578512398
11247.0,11699.0,Fire Cut,453.0,green,Loveland,1795.2,0.25233957219251335
11460.0,11814.0,Keno,354.0,green,Loveland,1636.8,0.21627565982404692
11850.0,12188.0,Mercury,338.0,green,Loveland,1584.0,0.21338383838383837
10974.0,11601.0,Nix Nox,627.0,green,Loveland,1953.6,0.32094594594594594
11476.0,11821.0,North Blackjack,348.0,green,Loveland,1425.6000000000001,0.24410774410774408
11473.0,11739.0,North Chute #1,262.0,green,Loveland,739.2,0.35443722943722944
11552.0,11804.0,North Chute #2,253.0,green,Loveland,686.4,0.3685897435897436
11611.0,11883.0,North Chute #3,272.0,green,Loveland,792.0,0.3434343434343434
11696.0,12060.0,Our Bowl,367.0,green,Loveland,1056.0,0.3475378787878788
11516.0,11913.0,Perfect Bowl,397.0,green,Loveland,1267.2,0.3132891414141414
11217.0,11709.0,Poma Line,489.0,green,Loveland,1847.9999999999998,0.26461038961038963
11093.0,11824.0,Richard's Run,732.0,green,Loveland,2587.2,0.28293135435992584
11919.0,12684.0,Rookie Road,764.0,green,Loveland,4329.599999999999,0.176459719142646
11312.0,11857.0,Roulette,541.0,green,Loveland,2323.2,0.2328684573002755
11499.0,11860.0,Royal Flush,361.0,green,Loveland,1478.4,0.24418290043290042
11115.0,11480.0,Scrub,361.0,green,Loveland,950.4,0.37984006734006737
11450.0,11827.0,South Blackjack,374.0,green,Loveland,1900.8,0.19675925925925927
11509.0,11709.0,South Chute #1,197.0,green,Loveland,580.8,0.3391873278236915
11529.0,11814.0,South Chute #2,285.0,green,Loveland,686.4,0.4152097902097902
11614.0,11837.0,South Chute #3,223.0,green,Loveland,633.6,0.3519570707070707
11627.0,11883.0,South Chute #4,259.0,green,Loveland,792.0,0.32702020202020204
11640.0,11929.0,South Chute #5,289.0,green,Loveland,1056.0,0.27367424242424243
11631.0,11854.0,Spillway,223.0,green,Loveland,633.6,0.3519570707070707
11440.0,11831.0,Straight Flush,390.0,green,Loveland,1425.6000000000001,0.2735690235690235
11880.0,12185.0,Sunburst Bowl,305.0,green,Loveland,2059.2000000000003,0.1481157731157731
10643.0,11450.0,Switchback,807.0,green,Loveland,3326.4,0.2426046176046176
11916.0,12182.0,Telestar,266.0,green,Loveland,1108.8,0.23989898989898992
11319.0,11686.0,Tempest,371.0,green,Loveland,1742.4,0.2129247015610652
11545.0,11955.0,Tickler Gulch,410.0,green,Loveland,2481.6,0.1652159896840748
11457.0,11706.0,Tomahawk,249.0,green,Loveland,686.4,0.36276223776223776
10827.0,11421.0,Twist,594.0,green,Loveland,2112.0,0.28125
11532.0,11775.0,Waterfall,246.0,green,Loveland,633.6,0.38825757575757575
11270.0,12123.0,Zip Basin Street,853.0,green,Loveland,3432.0,0.24854312354312355
11263.0,11900.0,Zip Trail,633.0,green,Loveland,4118.400000000001,0.15370046620046618
11463.0,12119.0,Zippity Split,659.0,green,Loveland,5174.4,0.12735776128633272
10886.0,11345.0,Busy Gully,459.0,green,Loveland,1108.8,0.413961038961039
12123.0,12674.0,Castle Rock,551.0,green,Loveland,2323.2,0.23717286501377413
10889.0,11516.0,Cat's Meow,627.0,green,Loveland,1636.8,0.38306451612903225
11608.0,11837.0,Catwalk Trees,233.0,green,Loveland,380.0,0.6131578947368421
12139.0,12480.0,Challenger,341.0,green,Loveland,1214.4,0.28079710144927533
11230.0,11499.0,Fail Safe Tree #1,266.0,green,Loveland,580.8,0.4579889807162535
11266.0,11624.0,Fail Safe Tree #2,358.0,green,Loveland,844.8000000000001,0.42376893939393934
11404.0,11693.0,Fail Safe Tree #3,289.0,green,Loveland,792.0,0.3648989898989899
12365.0,12762.0,Field of Dreams,397.0,green,Loveland,1584.0,0.25063131313131315
10886.0,11493.0,Holy Cat,607.0,green,Loveland,1478.4,0.4105790043290043
11463.0,11867.0,Hook 'em Horns,404.0,green,Loveland,1267.2,0.3188131313131313
11535.0,11975.0,In The Mood,440.0,green,Loveland,1320.0,0.3333333333333333
11975.0,12365.0,Jelly Roll,390.0,green,Loveland,1056.0,0.3693181818181818
12149.0,12510.0,North Star,361.0,green,Loveland,1267.2,0.2848800505050505
11919.0,12398.0,Porcupine Saddle,479.0,green,Loveland,2217.6,0.2159992784992785
12123.0,12638.0,Primer Bowl,515.0,green,Loveland,1584.0,0.32512626262626265
11119.0,11437.0,Splashdown,318.0,green,Loveland,1056.0,0.30113636363636365
11467.0,11804.0,Sunburst Chute #1,341.0,green,Loveland,950.4,0.3587962962962963
11457.0,11736.0,Sunburst Chute #2,279.0,green,Loveland,792.0,0.3522727272727273
11001.0,11250.0,The Face,249.0,green,Loveland,792.0,0.3143939393939394
11952.0,12103.0,The Plunge,148.0,green,Loveland,633.6,0.2335858585858586
11437.0,11877.0,Tiger's Tail,436.0,green,Loveland,1161.6,0.37534435261707993
11407.0,11880.0,Avalanche Bowl,472.0,green,Loveland,739.2,0.6385281385281385
11161.0,11490.0,East Ropes,325.0,green,Loveland,580.8,0.559573002754821
12129.0,12858.0,Marmot,725.0,green,Loveland,1584.0,0.4577020202020202
11821.0,12060.0,No. 4 Headwall,240.0,green,Loveland,792.0,0.30303030303030304
10866.0,11880.0,Over the Rainbow,1014.0,green,Loveland,1900.8,0.533459595959596
12113.0,12635.0,Patrol Bowl,522.0,green,Loveland,1742.4,0.29958677685950413
10876.0,11296.0,Rainbow,417.0,green,Loveland,897.6,0.46457219251336895
12231.0,12454.0,Rock Chutes,220.0,green,Loveland,313.0,0.7028753993610224
11998.0,12493.0,Super Bowl,492.0,green,Loveland,1214.4,0.4051383399209486
12270.0,12546.0,Super Nova,276.0,green,Loveland,580.8,0.47520661157024796
12064.0,12290.0,Tickler,226.0,green,Loveland,367.0,0.6158038147138964
12297.0,12687.0,Velvet Hammer,390.0,green,Loveland,844.8000000000001,0.46164772727272724
11329.0,11588.0,West Ropes,262.0,green,Loveland,507.0,0.5167652859960552
12064.0,12444.0,Wild Child,381.0,green,Loveland,1056.0,0.36079545454545453
10879.0,11388.0,Zoom,512.0,green,Loveland,1161.6,0.44077134986225897
11785.0,11870.0,Chair 6 Terrain Park,85.0,green,Loveland,633.6,0.1341540404040404
10643.0,10778.0,All Smiles,135.0,blue,Loveland,1003.2,0.13456937799043062
10640.0,10984.0,Boomerang,344.0,blue,Loveland,1900.8,0.18097643097643099
11614.0,11867.0,Cat Walk,256.0,blue,Loveland,1689.6000000000001,0.1515151515151515
11555.0,11873.0,Deuces Wild,318.0,blue,Loveland,1531.1999999999998,0.2076802507836991
11339.0,11476.0,Fail Safe,141.0,blue,Loveland,1108.8,0.12716450216450217
11575.0,11995.0,Fire Bowl,420.0,blue,Loveland,2323.2,0.18078512396694216
11322.0,11552.0,Forest Meadow,230.0,blue,Loveland,1953.6,0.11773136773136773
10899.0,11155.0,Homerun,256.0,blue,Loveland,1742.4,0.14692378328741965
11138.0,11407.0,Lower Creek Trail,272.0,blue,Loveland,1584.0,0.1717171717171717
11158.0,11611.0,Mambo,449.0,blue,Loveland,1953.6,0.22983210483210484
11339.0,11565.0,North Turtle Creek,226.0,blue,Loveland,1056.0,0.21401515151515152
11358.0,11552.0,South Turtle Creek,194.0,blue,Loveland,1056.0,0.18371212121212122
10646.0,10774.0,Take Off,128.0,blue,Loveland,1056.0,0.12121212121212122
10902.0,11096.0,Tango Road,194.0,blue,Loveland,1795.2,0.10806595365418895
11099.0,11352.0,Turtle Creek,256.0,blue,Loveland,1795.2,0.14260249554367202
11421.0,11768.0,Upper Creek Trail,348.0,blue,Loveland,1636.8,0.2126099706744868
10709.0,11486.0,Zig Zag,778.0,blue,Loveland,4804.8,0.1619214119214119
11781.0,12188.0,Apollo,407.0,blue,Loveland,2323.2,0.17518939393939395
11309.0,12126.0,Awesome,820.0,blue,Loveland,5174.4,0.15847247990105134
11670.0,11998.0,Bennett's Bowl,328.0,blue,Loveland,2006.4,0.16347687400318978
11276.0,11437.0,Blackjack,161.0,blue,Loveland,950.4,0.16940235690235692
11549.0,12113.0,Chet's Run,564.0,blue,Loveland,2323.2,0.24276859504132234
11562.0,11864.0,Dealer's Choice,305.0,blue,Loveland,2059.2000000000003,0.1481157731157731
10948.0,11388.0,Double Dip,443.0,blue,Loveland,1267.2,0.34958964646464646
11276.0,11650.0,Drifter,374.0,blue,Loveland,1689.6000000000001,0.22135416666666666
11424.0,11699.0,Excelleration,276.0,blue,Loveland,1161.6,0.23760330578512398
11247.0,11699.0,Fire Cut,453.0,blue,Loveland,1795.2,0.25233957219251335
11460.0,11814.0,Keno,354.0,blue,Loveland,1636.8,0.21627565982404692
11850.0,12188.0,Mercury,338.0,blue,Loveland,1584.0,0.21338383838383837
10974.0,11601.0,Nix Nox,627.0,blue,Loveland,1953.6,0.32094594594594594
11476.0,11821.0,North Blackjack,348.0,blue,Loveland,1425.6000000000001,0.24410774410774408
11473.0,11739.0,North Chute #1,262.0,blue,Loveland,739.2,0.35443722943722944
11552.0,11804.0,North Chute #2,253.0,blue,Loveland,686.4,0.3685897435897436
11611.0,11883.0,North Chute #3,272.0,blue,Loveland,792.0,0.3434343434343434
11696.0,12060.0,Our Bowl,367.0,blue,Loveland,1056.0,0.3475378787878788
11516.0,11913.0,Perfect Bowl,397.0,blue,Loveland,1267.2,0.3132891414141414
11217.0,11709.0,Poma Line,489.0,blue,Loveland,1847.9999999999998,0.26461038961038963
11093.0,11824.0,Richard's Run,732.0,blue,Loveland,2587.2,0.28293135435992584
11919.0,12684.0,Rookie Road,764.0,blue,Loveland,4329.599999999999,0.176459719142646
11312.0,11857.0,Roulette,541.0,blue,Loveland,2323.2,0.2328684573002755
11499.0,11860.0,Royal Flush,361.0,blue,Loveland,1478.4,0.24418290043290042
11115.0,11480.0,Scrub,361.0,blue,Loveland,950.4,0.37984006734006737
11450.0,11827.0,South Blackjack,374.0,blue,Loveland,1900.8,0.19675925925925927
11509.0,11709.0,South Chute #1,197.0,blue,Loveland,580.8,0.3391873278236915
11529.0,11814.0,South Chute #2,285.0,blue,Loveland,686.4,0.4152097902097902
11614.0,11837.0,South Chute #3,223.0,blue,Loveland,633.6,0.3519570707070707
11627.0,11883.0,South Chute #4,259.0,blue,Loveland,792.0,0.32702020202020204
11640.0,11929.0,South Chute #5,289.0,blue,Loveland,1056.0,0.27367424242424243
11631.0,11854.0,Spillway,223.0,blue,Loveland,633.6,0.3519570707070707
11440.0,11831.0,Straight Flush,390.0,blue,Loveland,1425.6000000000001,0.2735690235690235
11880.0,12185.0,Sunburst Bowl,305.0,blue,Loveland,2059.2000000000003,0.1481157731157731
10643.0,11450.0,Switchback,807.0,blue,Loveland,3326.4,0.2426046176046176
11916.0,12182.0,Telestar,266.0,blue,Loveland,1108.8,0.23989898989898992
11319.0,11686.0,Tempest,371.0,blue,Loveland,1742.4,0.2129247015610652
11545.0,11955.0,Tickler Gulch,410.0,blue,Loveland,2481.6,0.1652159896840748
11457.0,11706.0,Tomahawk,249.0,blue,Loveland,686.4,0.36276223776223776
10827.0,11421.0,Twist,594.0,blue,Loveland,2112.0,0.28125
11532.0,11775.0,Waterfall,246.0,blue,Loveland,633.6,0.38825757575757575
11270.0,12123.0,Zip Basin Street,853.0,blue,Loveland,3432.0,0.24854312354312355
11263.0,11900.0,Zip Trail,633.0,blue,Loveland,4118.400000000001,0.15370046620046618
11463.0,12119.0,Zippity Split,659.0,blue,Loveland,5174.4,0.12735776128633272
10886.0,11345.0,Busy Gully,459.0,blue,Loveland,1108.8,0.413961038961039
12123.0,12674.0,Castle Rock,551.0,blue,Loveland,2323.2,0.23717286501377413
10889.0,11516.0,Cat's Meow,627.0,blue,Loveland,1636.8,0.38306451612903225
11608.0,11837.0,Catwalk Trees,233.0,blue,Loveland,380.0,0.6131578947368421
12139.0,12480.0,Challenger,341.0,blue,Loveland,1214.4,0.28079710144927533
11230.0,11499.0,Fail Safe Tree #1,266.0,blue,Loveland,580.8,0.4579889807162535
11266.0,11624.0,Fail Safe Tree #2,358.0,blue,Loveland,844.8000000000001,0.42376893939393934
11404.0,11693.0,Fail Safe Tree #3,289.0,blue,Loveland,792.0,0.3648989898989899
12365.0,12762.0,Field of Dreams,397.0,blue,Loveland,1584.0,0.25063131313131315
10886.0,11493.0,Holy Cat,607.0,blue,Loveland,1478.4,0.4105790043290043
11463.0,11867.0,Hook 'em Horns,404.0,blue,Loveland,1267.2,0.3188131313131313
11535.0,11975.0,In The Mood,440.0,blue,Loveland,1320.0,0.3333333333333333
11975.0,12365.0,Jelly Roll,390.0,blue,Loveland,1056.0,0.3693181818181818
12149.0,12510.0,North Star,361.0,blue,Loveland,1267.2,0.2848800505050505
11919.0,12398.0,Porcupine Saddle,479.0,blue,Loveland,2217.6,0.2159992784992785
12123.0,12638.0,Primer Bowl,515.0,blue,Loveland,1584.0,0.32512626262626265
11119.0,11437.0,Splashdown,318.0,blue,Loveland,1056.0,0.30113636363636365
11467.0,11804.0,Sunburst Chute #1,341.0,blue,Loveland,950.4,0.3587962962962963
11457.0,11736.0,Sunburst Chute #2,279.0,blue,Loveland,792.0,0.3522727272727273
11001.0,11250.0,The Face,249.0,blue,Loveland,792.0,0.3143939393939394
11952.0,12103.0,The Plunge,148.0,blue,Loveland,633.6,0.2335858585858586
11437.0,11877.0,Tiger's Tail,436.0,blue,Loveland,1161.6,0.37534435261707993
11407.0,11880.0,Avalanche Bowl,472.0,blue,Loveland,739.2,0.6385281385281385
11161.0,11490.0,East Ropes,325.0,blue,Loveland,580.8,0.559573002754821
12129.0,12858.0,Marmot,725.0,blue,Loveland,1584.0,0.4577020202020202
11821.0,12060.0,No. 4 Headwall,240.0,blue,Loveland,792.0,0.30303030303030304
10866.0,11880.0,Over the Rainbow,1014.0,blue,Loveland,1900.8,0.533459595959596
12113.0,12635.0,Patrol Bowl,522.0,blue,Loveland,1742.4,0.29958677685950413
10876.0,11296.0,Rainbow,417.0,blue,Loveland,897.6,0.46457219251336895
12231.0,12454.0,Rock Chutes,220.0,blue,Loveland,313.0,0.7028753993610224
11998.0,12493.0,Super Bowl,492.0,blue,Loveland,1214.4,0.4051383399209486
12270.0,12546.0,Super Nova,276.0,blue,Loveland,580.8,0.47520661157024796
12064.0,12290.0,Tickler,226.0,blue,Loveland,367.0,0.6158038147138964
12297.0,12687.0,Velvet Hammer,390.0,blue,Loveland,844.8000000000001,0.46164772727272724
11329.0,11588.0,West Ropes,262.0,blue,Loveland,507.0,0.5167652859960552
12064.0,12444.0,Wild Child,381.0,blue,Loveland,1056.0,0.36079545454545453
10879.0,11388.0,Zoom,512.0,blue,Loveland,1161.6,0.44077134986225897
11785.0,11870.0,Chair 6 Terrain Park,85.0,blue,Loveland,633.6,0.1341540404040404
10643.0,10778.0,All Smiles,135.0,black,Loveland,1003.2,0.13456937799043062
10640.0,10984.0,Boomerang,344.0,black,Loveland,1900.8,0.18097643097643099
11614.0,11867.0,Cat Walk,256.0,black,Loveland,1689.6000000000001,0.1515151515151515
11555.0,11873.0,Deuces Wild,318.0,black,Loveland,1531.1999999999998,0.2076802507836991
11339.0,11476.0,Fail Safe,141.0,black,Loveland,1108.8,0.12716450216450217
11575.0,11995.0,Fire Bowl,420.0,black,Loveland,2323.2,0.18078512396694216
11322.0,11552.0,Forest Meadow,230.0,black,Loveland,1953.6,0.11773136773136773
10899.0,11155.0,Homerun,256.0,black,Loveland,1742.4,0.14692378328741965
11138.0,11407.0,Lower Creek Trail,272.0,black,Loveland,1584.0,0.1717171717171717
11158.0,11611.0,Mambo,449.0,black,Loveland,1953.6,0.22983210483210484
11339.0,11565.0,North Turtle Creek,226.0,black,Loveland,1056.0,0.21401515151515152
11358.0,11552.0,South Turtle Creek,194.0,black,Loveland,1056.0,0.18371212121212122
10646.0,10774.0,Take Off,128.0,black,Loveland,1056.0,0.12121212121212122
10902.0,11096.0,Tango Road,194.0,black,Loveland,1795.2,0.10806595365418895
11099.0,11352.0,Turtle Creek,256.0,black,Loveland,1795.2,0.14260249554367202
11421.0,11768.0,Upper Creek Trail,348.0,black,Loveland,1636.8,0.2126099706744868
10709.0,11486.0,Zig Zag,778.0,black,Loveland,4804.8,0.1619214119214119
11781.0,12188.0,Apollo,407.0,black,Loveland,2323.2,0.17518939393939395
11309.0,12126.0,Awesome,820.0,black,Loveland,5174.4,0.15847247990105134
11670.0,11998.0,Bennett's Bowl,328.0,black,Loveland,2006.4,0.16347687400318978
11276.0,11437.0,Blackjack,161.0,black,Loveland,950.4,0.16940235690235692
11549.0,12113.0,Chet's Run,564.0,black,Loveland,2323.2,0.24276859504132234
11562.0,11864.0,Dealer's Choice,305.0,black,Loveland,2059.2000000000003,0.1481157731157731
10948.0,11388.0,Double Dip,443.0,black,Loveland,1267.2,0.34958964646464646
11276.0,11650.0,Drifter,374.0,black,Loveland,1689.6000000000001,0.22135416666666666
11424.0,11699.0,Excelleration,276.0,black,Loveland,1161.6,0.23760330578512398
11247.0,11699.0,Fire Cut,453.0,black,Loveland,1795.2,0.25233957219251335
11460.0,11814.0,Keno,354.0,black,Loveland,1636.8,0.21627565982404692
11850.0,12188.0,Mercury,338.0,black,Loveland,1584.0,0.21338383838383837
10974.0,11601.0,Nix Nox,627.0,black,Loveland,1953.6,0.32094594594594594
11476.0,11821.0,North Blackjack,348.0,black,Loveland,1425.6000000000001,0.24410774410774408
11473.0,11739.0,North Chute #1,262.0,black,Loveland,739.2,0.35443722943722944
11552.0,11804.0,North Chute #2,253.0,black,Loveland,686.4,0.3685897435897436
11611.0,11883.0,North Chute #3,272.0,black,Loveland,792.0,0.3434343434343434
11696.0,12060.0,Our Bowl,367.0,black,Loveland,1056.0,0.3475378787878788
11516.0,11913.0,Perfect Bowl,397.0,black,Loveland,1267.2,0.3132891414141414
11217.0,11709.0,Poma Line,489.0,black,Loveland,1847.9999999999998,0.26461038961038963
11093.0,11824.0,Richard's Run,732.0,black,Loveland,2587.2,0.28293135435992584
11919.0,12684.0,Rookie Road,764.0,black,Loveland,4329.599999999999,0.176459719142646
11312.0,11857.0,Roulette,541.0,black,Loveland,2323.2,0.2328684573002755
11499.0,11860.0,Royal Flush,361.0,black,Loveland,1478.4,0.24418290043290042
11115.0,11480.0,Scrub,361.0,black,Loveland,950.4,0.37984006734006737
11450.0,11827.0,South Blackjack,374.0,black,Loveland,1900.8,0.19675925925925927
11509.0,11709.0,South Chute #1,197.0,black,Loveland,580.8,0.3391873278236915
11529.0,11814.0,South Chute #2,285.0,black,Loveland,686.4,0.4152097902097902
11614.0,11837.0,South Chute #3,223.0,black,Loveland,633.6,0.3519570707070707
11627.0,11883.0,South Chute #4,259.0,black,Loveland,792.0,0.32702020202020204
11640.0,11929.0,South Chute #5,289.0,black,Loveland,1056.0,0.27367424242424243
11631.0,11854.0,Spillway,223.0,black,Loveland,633.6,0.3519570707070707
