Trail Name,Bottom Elev (ft),Top Elev (ft),Vertical Drop (ft),Slope Length (ft),Difficulty,Resort,Average Steepness,Groomed,Base,Lifts,Top,Vertical Rise (ft),Black,Blue,Double Black,Green,Terrain Park,Price,Total Runs,Location
Encore,9678.0,10643.0,965.0,2956.8,Black,Vail,0.32636634199134196,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Faro,10246.0,10755.0,509.0,1267.2,Black,Vail,0.4016729797979798,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
First Step,10823.0,11073.0,246.0,897.6,Black,Vail,0.27406417112299464,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Forever,9843.0,11194.0,1352.0,4012.8,Black,Vail,0.3369218500797448,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Gandy Dancer,9711.0,10935.0,1224.0,4646.4,Black,Vail,0.26342975206611574,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Gandy Dancer Variant,9977.0,10623.0,650.0,2164.7999999999997,Black,Vail,0.3002586844050259,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Genghis Kahn,10089.0,11122.0,1030.0,2376.0,Black,Vail,0.4335016835016835,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Genghis Kahn Variant,10075.0,11234.0,1158.0,3484.8,Black,Vail,0.3323002754820936,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Giant Steps,8589.0,9206.0,617.0,1953.6,Black,Vail,0.31582719082719085,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Golden Peak Race,8251.0,9370.0,1119.0,4488.0,Black,Vail,0.24933155080213903,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Gorky Park,10174.0,11181.0,1004.0,3907.2,Black,Vail,0.256961506961507,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Hairbag Alley,9783.0,10479.0,699.0,2798.4,Black,Vail,0.24978559176672382,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Head First,8238.0,8468.0,230.0,528.0,Black,Vail,0.4356060606060606,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Headwall,10230.0,10961.0,732.0,1584.0,Black,Vail,0.4621212121212121,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Headwall Ridge,11089.0,11217.0,128.0,4593.6,Black,Vail,0.027864855451062345,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Heavy Metal,10036.0,10784.0,748.0,2587.2,Black,Vail,0.28911564625850344,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
High Noon,9400.0,11247.0,1847.0,1.28,Black,Vail,1442.96875,Groomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Hornsilver,10558.0,11430.0,873.0,2851.2000000000003,Black,Vail,0.3061868686868687,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Inner Mongolia Bowl,10262.0,11444.0,1181.0,4065.6,Black,Vail,0.29048602912239274,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Iron Mask,10223.0,11106.0,883.0,2904.0000000000005,Black,Vail,0.3040633608815427,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Jade Glade,10410.0,11224.0,817.0,2006.4,Black,Vail,0.40719696969696967,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Kangaroo Cornice,10456.0,10978.0,522.0,2534.4,Black,Vail,0.2059659090909091,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Klickity Klack,9337.0,9596.0,262.0,580.8,Black,Vail,0.4511019283746557,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Ledges,9183.0,9583.0,400.0,1214.4,Black,Vail,0.3293807641633728,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Lindsey's,8510.0,9206.0,696.0,2217.6,Black,Vail,0.3138528138528139,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Little Ollie,10089.0,10823.0,735.0,2376.0,Black,Vail,0.30934343434343436,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Log Chute,9288.0,9603.0,312.0,739.2,Black,Vail,0.42207792207792205,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Look Ma,10207.0,10512.0,305.0,897.6,Black,Vail,0.33979500891265596,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Lover's Leap,10377.0,11322.0,945.0,3273.6,Black,Vail,0.28867302052785926,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Lower Berries,9724.0,10121.0,397.0,1478.4,Black,Vail,0.26853354978354976,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Lower Pickeroon,9754.0,10135.0,381.0,1214.4,Black,Vail,0.3137351778656126,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Lower Preserve,8314.0,8678.0,364.0,1161.6,Black,Vail,0.31336088154269975,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Lower Safari,8323.0,8868.0,545.0,1478.4,Black,Vail,0.36864177489177485,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Marmot Valley,9590.0,10049.0,459.0,2112.0,Black,Vail,0.21732954545454544,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Middle Simba,8635.0,8986.0,351.0,950.4,Black,Vail,0.3693181818181818,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Milt's Face,10285.0,11047.0,761.0,1636.8,Black,Vail,0.4649315738025416,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Minnie's,9124.0,9646.0,522.0,1531.1999999999998,Black,Vail,0.34090909090909094,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Morning Side Ridge,10161.0,10896.0,735.0,1584.0,Black,Vail,0.4640151515151515,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Morning Thunder,10112.0,10512.0,400.0,1161.6,Black,Vail,0.34435261707988984,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Mountain Glade,10151.0,10922.0,771.0,2112.0,Black,Vail,0.3650568181818182,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
N. Rim,10791.0,11158.0,367.0,1056.0,Black,Vail,0.3475378787878788,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Never,9669.0,10689.0,1024.0,3590.4,Black,Vail,0.28520499108734404,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Northstar,9728.0,10968.0,1237.0,4963.2,Black,Vail,0.2492343649258543,Groomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
O.S.,9403.0,10663.0,1260.0,1.04,Black,Vail,1211.5384615384614,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Old 9 Line,9124.0,9616.0,489.0,1425.6000000000001,Black,Vail,0.343013468013468,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Orient Express,10108.0,11234.0,1125.0,4646.4,Black,Vail,0.24212293388429754,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Outer Mongolia Bowl,10515.0,11339.0,823.0,3326.4,Black,Vail,0.24741462241462242,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Ouzo,10115.0,10705.0,591.0,1425.6000000000001,Black,Vail,0.4145622895622895,Groomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Ouzo Glade,9934.0,10673.0,738.0,1847.9999999999998,Black,Vail,0.3993506493506494,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Over Yonder,10135.0,10745.0,610.0,1531.1999999999998,Black,Vail,0.39838035527690707,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Pepi's Face,8238.0,8432.0,190.0,430.0,Black,Vail,0.4418604651162791,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Poppyfields West,10686.0,11207.0,522.0,1847.9999999999998,Black,Vail,0.2824675324675325,Groomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Powerline Glade,10676.0,11188.0,512.0,2217.6,Black,Vail,0.23088023088023088,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Pronto,9675.0,9957.0,282.0,897.6,Black,Vail,0.3141711229946524,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Ptarmigan Ridge,10682.0,10961.0,279.0,3537.6000000000004,Black,Vail,0.07886702849389415,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Rasputin's Revenge,10174.0,11037.0,863.0,2164.7999999999997,Black,Vail,0.39865114560236514,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Red Square,10541.0,11047.0,505.0,2112.0,Black,Vail,0.23910984848484848,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Red Zinger,10118.0,10778.0,659.0,1900.8,Black,Vail,0.346696127946128,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Resolution,10643.0,11463.0,820.0,3643.2,Black,Vail,0.22507685551163814,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Ricky's Ridge,9948.0,10846.0,902.0,2270.4,Black,Vail,0.39728682170542634,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Riva Glade,9954.0,10653.0,702.0,1900.8,Black,Vail,0.3693181818181818,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Roger's Run,9731.0,10689.0,955.0,2745.6,Black,Vail,0.3478292540792541,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
S. Look Ma,10171.0,10499.0,328.0,1320.0,Black,Vail,0.24848484848484848,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
S. Rim,10656.0,11181.0,525.0,1742.4,Black,Vail,0.3013085399449036,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Seldom,9800.0,10850.0,1050.0,2956.8,Black,Vail,0.35511363636363635,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Shangri-La,9934.0,11375.0,1444.0,1.47,Black,Vail,982.3129251700681,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Shangri-La Glade,9990.0,10584.0,594.0,2217.6,Black,Vail,0.26785714285714285,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Skree Field,10551.0,11224.0,676.0,2640.0,Black,Vail,0.25606060606060604,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Steep & Deep,10699.0,11342.0,643.0,2164.7999999999997,Black,Vail,0.29702512934220254,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Straight Shot,10272.0,10853.0,581.0,1372.8,Black,Vail,0.42322261072261075,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Sun Up Catwalk,9396.0,10128.0,732.0,4488.0,Black,Vail,0.16310160427807488,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Sundown Catwalk,9396.0,10246.0,846.0,4329.599999999999,Black,Vail,0.19539911308203994,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Sweet N Sour,9823.0,10787.0,965.0,3115.2,Black,Vail,0.3097714432460195,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
The Divide,9646.0,11463.0,1818.0,1.46,Black,Vail,1245.2054794520548,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
The Skipper,10564.0,10883.0,322.0,1108.8,Black,Vail,0.29040404040404044,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
The Slot,10217.0,11073.0,856.0,2428.8,Black,Vail,0.35243741765480896,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Tourist Trap,9367.0,9682.0,315.0,739.2,Black,Vail,0.4261363636363636,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Upper Riva Ridge,9974.0,10751.0,778.0,2428.8,Black,Vail,0.32032279314888007,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Upper Wildcard #1,10338.0,10883.0,545.0,1478.4,Black,Vail,0.36864177489177485,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Upper Wildcard #2,10351.0,10945.0,594.0,1531.1999999999998,Black,Vail,0.3879310344827587,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Widge's,9997.0,10889.0,892.0,2323.2,Black,Vail,0.38395316804407714,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Windows,10085.0,10699.0,614.0,1372.8,Black,Vail,0.44726107226107226,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Windows Pines,10682.0,11247.0,564.0,2692.8,Black,Vail,0.20944741532976827,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Windows Road,10886.0,11155.0,272.0,2587.2,Black,Vail,0.10513296227581942,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Wow,9865.0,11207.0,1342.0,3484.8,Black,Vail,0.38510101010101006,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Yonder,10180.0,11230.0,1053.0,3537.6000000000004,Black,Vail,0.29765943012211665,Groomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Yonder Gully,10207.0,10709.0,502.0,1689.6000000000001,Black,Vail,0.2971117424242424,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Zot,10489.0,11047.0,554.0,1531.1999999999998,Black,Vail,0.36180773249738774,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Frontside Chutes,8652.0,9026.0,374.0,1161.6,Double Black,Vail,0.321969696969697,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Highline,9377.0,11033.0,1657.0,1.1,Double Black,Vail,1506.3636363636363,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Mudslide,8717.0,9144.0,427.0,633.6,Double Black,Vail,0.6739267676767676,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Prima,9173.0,10778.0,1604.0,4646.4,Double Black,Vail,0.34521349862258954,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Prima Cornice,9967.0,10705.0,738.0,1478.4,Double Black,Vail,0.4991883116883117,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Pump House,9334.0,9724.0,390.0,1056.0,Double Black,Vail,0.3693181818181818,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
The Narrows,8796.0,9229.0,433.0,1108.8,Double Black,Vail,0.39051226551226553,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201,CO
Allan Phipps,9472.0,10026.0,554.0,2956.8,Green,Winter Park,0.1873647186147186,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171,CO
Big Valley,9557.0,9902.0,344.0,4118.400000000001,Green,Winter Park,0.08352758352758352,Groomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171,CO
Bill Wilson Way,9442.0,9567.0,125.0,1267.2,Green,Winter Park,0.09864267676767677,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171,CO
Bobcat,9416.0,9488.0,72.0,580.8,Green,Winter Park,0.12396694214876033,Groomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171,CO
Corridor,9124.0,9423.0,299.0,3484.8,Green,Winter Park,0.0858011937557392,Groomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171,CO
Dormouse,10472.0,10804.0,331.0,2534.4,Green,Winter Park,0.13060290404040403,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171,CO
Easy Way,9508.0,9757.0,246.0,3168.0,Green,Winter Park,0.07765151515151515,Groomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171,CO
Gunbarrel,10466.0,10686.0,220.0,2059.2000000000003,Green,Winter Park,0.10683760683760682,Groomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171,CO
Hi-Lonesome Trail,10548.0,11204.0,656.0,5068.8,Green,Winter Park,0.1294191919191919,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171,CO
Hobo Alley,10922.0,11083.0,161.0,1003.2,Green,Winter Park,0.1604864433811802,Groomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171,CO
Hookup,10538.0,10804.0,269.0,1795.2,Green,Winter Park,0.1498440285204991,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171,CO
Jack Kendrick,9475.0,10144.0,669.0,4382.4,Green,Winter Park,0.15265607886089816,Groomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171,CO
Lower Parkway,9098.0,9370.0,272.0,1900.8,Green,Winter Park,0.1430976430976431,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171,CO
Lower Village Way,9098.0,11073.0,1975.0,3.59,Green,Winter Park,550.1392757660167,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171,CO
Lower White Rabbit,9724.0,10164.0,436.0,2798.4,Green,Winter Park,0.15580331618067467,Groomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171,CO
Mad Tea Party,9888.0,10056.0,171.0,1108.8,Green,Winter Park,0.15422077922077923,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171,CO
Marmot Flats,9416.0,9573.0,157.0,1795.2,Green,Winter Park,0.0874554367201426,Groomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171,CO
Mock Turtle,9724.0,9977.0,253.0,2481.6,Green,Winter Park,0.10195035460992909,Groomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171,CO
Moose Walow,9396.0,9498.0,102.0,1003.2,Green,Winter Park,0.10167464114832535,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171,CO
Olympia Spur,10886.0,11086.0,200.0,1372.8,Green,Winter Park,0.1456876456876457,Groomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171,CO
Porcupine,9390.0,9524.0,135.0,1267.2,Green,Winter Park,0.10653409090909091,Groomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171,CO
Shoo Fly,9459.0,9593.0,135.0,1425.6000000000001,Green,Winter Park,0.09469696969696968,Groomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171,CO
Ski Papa,9446.0,9580.0,138.0,1847.9999999999998,Green,Winter Park,0.07467532467532469,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171,CO
Switchyard,10846.0,11198.0,351.0,2217.6,Green,Winter Park,0.1582792207792208,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171,CO
Tie Siding,9462.0,9577.0,115.0,1161.6,Green,Winter Park,0.09900137741046833,Groomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171,CO
Tin Horn,9662.0,9777.0,115.0,897.6,Green,Winter Park,0.12811942959001782,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171,CO
To Village Way,9308.0,9377.0,69.0,950.4,Green,Winter Park,0.0726010101010101,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171,CO
Turnpike,9094.0,9452.0,361.0,3854.4,Green,Winter Park,0.09365919468659195,Groomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171,CO
Upper Lonesome Whistle,10456.0,11089.0,630.0,1.07,Green,Winter Park,588.7850467289719,Groomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171,CO
Upper March Hare,10141.0,10636.0,499.0,2534.4,Green,Winter Park,0.19689078282828282,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171,CO
Upper Parkway,9370.0,9711.0,338.0,2587.2,Green,Winter Park,0.13064316635745207,Groomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171,CO
Vista Dome,10056.0,10157.0,102.0,580.8,Green,Winter Park,0.17561983471074383,Groomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171,CO
Wagon Train,9495.0,9695.0,200.0,2587.2,Green,Winter Park,0.07730364873222016,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171,CO
Whistlestop,10449.0,11201.0,755.0,1.58,Green,Winter Park,477.8481012658228,Groomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171,CO
Bellmar Bowl,10922.0,11037.0,115.0,686.4,Blue,Winter Park,0.16754079254079254,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171,CO
Bluebell,10371.0,11214.0,843.0,4435.2,Blue,Winter Park,0.19007034632034633,Groomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171,CO
Buckaroo,9656.0,10249.0,597.0,4276.8,Blue,Winter Park,0.13959034792368125,Groomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171,CO
Butch's Breezeway,9501.0,10112.0,610.0,2956.8,Blue,Winter Park,0.20630411255411255,Groomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171,CO
Corona Way,9590.0,10312.0,722.0,1.36,Blue,Winter Park,530.8823529411765,Groomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171,CO
Cranmer,9472.0,10659.0,1188.0,1.04,Blue,Winter Park,1142.3076923076924,Groomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171,CO
Dilly Dally Valley,9895.0,10066.0,167.0,1372.8,Blue,Winter Park,0.12164918414918416,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171,CO
Edelweiss,10354.0,11204.0,846.0,1.06,Blue,Winter Park,798.1132075471697,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171,CO
Forever Eva,10512.0,11102.0,591.0,1953.6,Blue,Winter Park,0.30251842751842756,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171,CO
Forever Eva Variant,10443.0,11089.0,646.0,2270.4,Blue,Winter Park,0.2845313601127554,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171,CO
Forgot Me Not,10945.0,11975.0,1030.0,4171.2,Blue,Winter Park,0.2469313387034906,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171,CO
Jabberwocky,9869.0,10679.0,810.0,4276.8,Blue,Winter Park,0.1893939393939394,Groomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171,CO
Juniper,10948.0,11834.0,886.0,3432.0,Blue,Winter Park,0.25815850815850816,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171,CO
Larry Sale,9091.0,9669.0,581.0,2428.8,Blue,Winter Park,0.2392127799736495,Groomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171,CO
Lower Arrowhead Loop,9577.0,10486.0,909.0,3115.2,Blue,Winter Park,0.29179506933744226,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171,CO
Lower Lonesome Whistle,9816.0,10449.0,636.0,4540.8,Blue,Winter Park,0.14006342494714588,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171,CO
Lower March Hare,9902.0,10135.0,230.0,1056.0,Blue,Winter Park,0.2178030303030303,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171,CO
Mary Jane,9452.0,10797.0,1348.0,1.04,Blue,Winter Park,1296.1538461538462,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171,CO
Paintbrush,10922.0,11335.0,413.0,2059.2000000000003,Blue,Winter Park,0.20056332556332554,Groomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171,CO
Parry's Peek,10344.0,11985.0,1640.0,1.53,Blue,Winter Park,1071.8954248366013,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171,CO
Primrose,10951.0,11230.0,279.0,1425.6000000000001,Blue,Winter Park,0.1957070707070707,Groomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171,CO
Quick Getaway,10482.0,10676.0,190.0,792.0,Blue,Winter Park,0.2398989898989899,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171,CO
Quickdraw,9783.0,10138.0,354.0,1531.1999999999998,Blue,Winter Park,0.23119122257053296,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171,CO
Rendezvous,9780.0,10052.0,272.0,2217.6,Blue,Winter Park,0.12265512265512266,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171,CO
Rollins Ridge,11030.0,11188.0,161.0,1214.4,Blue,Winter Park,0.13257575757575757,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171,CO
Roundhouse,10390.0,11040.0,653.0,3537.6000000000004,Blue,Winter Park,0.18458842152872001,Groomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171,CO
Shootout,9738.0,10118.0,377.0,1584.0,Blue,Winter Park,0.2380050505050505,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171,CO
