Trail Name,Bottom Elev (ft),Top Elev (ft),Vertical Drop (ft),Slope Length (ft),Difficulty,Resort,Average Steepness,Groomed,Base,Lifts,Top,Vertical Rise (ft),Percent Blacks,Percent Blues,Percent Double Blacks,Percent Greens,Percent Terrain Parks,Price,Total Runs,Location
Sky Line,9052,9193,141,950,Blue,Steamboat,0.15,Ungroomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Snooze Bar,10000,10531,535,4276,Blue,Steamboat,0.13,Ungroomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Spike,9124,9321,197,1531,Blue,Steamboat,0.13,Groomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Sunshine Lift Line,9127,10361,1234,1,Blue,Steamboat,1234.0,Ungroomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Tomahawk Face,10016,10377,361,1320,Blue,Steamboat,0.27,Ungroomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Tornado Lane,8474,8967,492,2270,Blue,Steamboat,0.22,Groomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Tower,9085,9193,108,528,Blue,Steamboat,0.2,Groomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Traverse,10312,10361,49,739,Blue,Steamboat,0.07,Groomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Vagabond,7448,9058,1614,1,Blue,Steamboat,1614.0,Ungroomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Velvet,9062,9190,128,844,Blue,Steamboat,0.15,Groomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Vogue,7228,7707,479,1636,Blue,Steamboat,0.29,Groomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Wapiti,9039,9081,43,686,Blue,Steamboat,0.06,Ungroomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
1/2 Hitch,9462,9731,269,1531,Black,Steamboat,0.18,Ungroomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Alarm Clock,10361,10502,141,528,Black,Steamboat,0.27,Ungroomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
All Out,7211,7740,528,1584,Black,Steamboat,0.33,Ungroomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Ambush,8632,8970,338,844,Black,Steamboat,0.4,Ungroomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
B.C. Liftline,8786,9180,394,1003,Black,Steamboat,0.39,Ungroomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Bear Claw,7726,7864,138,521,Black,Steamboat,0.26,Ungroomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Biscuits,10092,10344,253,950,Black,Steamboat,0.27,Ungroomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Black Powder,9895,10190,295,1742,Black,Steamboat,0.17,Ungroomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Bug's Runs,9327,9682,354,1161,Black,Steamboat,0.3,Ungroomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Cabin Fever,9495,9715,220,633,Black,Steamboat,0.35,Groomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Chaps,8346,8802,456,1056,Black,Steamboat,0.43,Ungroomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Chuckwagon,8950,9078,128,580,Black,Steamboat,0.22,Ungroomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Closets,9544,9895,351,792,Black,Steamboat,0.44,Ungroomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Concentration,8159,8940,781,1636,Black,Steamboat,0.48,Ungroomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Corridor,10348,10528,180,1320,Black,Steamboat,0.14,Groomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Crowtrack,10066,10390,325,844,Black,Steamboat,0.39,Ungroomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Cyclone,9016,9711,696,2164,Black,Steamboat,0.32,Ungroomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Dawn,9213,9475,266,1161,Black,Steamboat,0.23,Ungroomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Diamond Hitch,8737,9364,627,1531,Black,Steamboat,0.41,Ungroomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Drop Out,8202,8822,620,1531,Black,Steamboat,0.4,Groomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Fetcher Glade,9321,9616,295,686,Black,Steamboat,0.43,Ungroomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
First Chance,9728,10023,299,2851,Black,Steamboat,0.1,Ungroomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Flying Z,9052,9747,696,2164,Black,Steamboat,0.32,Groomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Flying Z Gulch,9042,9728,686,2270,Black,Steamboat,0.3,Groomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Fools Gold,9455,9708,253,739,Black,Steamboat,0.34,Ungroomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Four Points Lift Line,8406,8720,315,844,Black,Steamboat,0.37,Ungroomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Gravy,10082,10279,194,792,Black,Steamboat,0.24,Ungroomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Hot Cakes,10000,10194,194,1161,Black,Steamboat,0.17,Ungroomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Huevos,10233,10495,259,739,Black,Steamboat,0.35,Ungroomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Hurricane,8635,9419,787,1900,Black,Steamboat,0.41,Ungroomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Jump Start,10056,10230,174,792,Black,Steamboat,0.22,Ungroomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Kuus' Cruise,8891,9987,1096,2323,Black,Steamboat,0.47,Ungroomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Last Chance,9488,9728,236,2851,Black,Steamboat,0.08,Groomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Lights Out,8760,9108,348,1003,Black,Steamboat,0.35,Ungroomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Longhorn,8176,9731,1552,4804,Black,Steamboat,0.32,Groomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Lower Valley View,7175,7956,781,3379,Black,Steamboat,0.23,Groomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Middle Rib,8081,9734,1654,1,Black,Steamboat,1654.0,Groomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Morningside Lift Line,10010,10272,266,1636,Black,Steamboat,0.16,Ungroomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Mother Nature,7992,8176,187,349,Black,Steamboat,0.54,Ungroomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Nash Junction,9390,9491,102,362,Black,Steamboat,0.28,Ungroomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Nelson's Run,8501,9701,1201,2956,Black,Steamboat,0.41,Ungroomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Norther,8533,9101,568,1900,Black,Steamboat,0.3,Ungroomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Oops,8543,8957,413,897,Black,Steamboat,0.46,Ungroomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Outlaw,8186,8773,584,2270,Black,Steamboat,0.26,Ungroomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Perry Park,9514,9669,154,416,Black,Steamboat,0.37,Ungroomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Pony Express Lift Line,8520,9482,961,2534,Black,Steamboat,0.38,Ungroomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Rolex,8465,9249,784,2112,Black,Steamboat,0.37,Groomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Royal Flush,8593,9705,1112,2798,Black,Steamboat,0.4,Groomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
See Me,7201,7733,528,1636,Black,Steamboat,0.32,Groomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Shadows,9511,9990,479,1267,Black,Steamboat,0.38,Ungroomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Sideburn,9961,10289,328,1214,Black,Steamboat,0.27,Ungroomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Skeeter's Run,9656,9862,210,1161,Black,Steamboat,0.18,Ungroomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Storm Peak Catwalk,10207,10299,92,739,Black,Steamboat,0.12,Ungroomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Storm Peak North,9757,10358,600,1953,Black,Steamboat,0.31,Ungroomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Storm Peak South,9662,10367,705,2217,Black,Steamboat,0.32,Ungroomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Sundown Liftline,8573,10295,1722,4276,Black,Steamboat,0.4,Ungroomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Sunnyside,8442,9196,755,2534,Black,Steamboat,0.3,Groomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Sunset,9121,9685,564,1584,Black,Steamboat,0.36,Groomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Surprise,8294,8576,282,844,Black,Steamboat,0.33,Ungroomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Ted's Ridge,8025,8665,640,1689,Black,Steamboat,0.38,Groomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
The Ridge,10115,10308,190,298,Black,Steamboat,0.64,Ungroomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Three O' Clock,8504,10171,1667,4276,Black,Steamboat,0.39,Ungroomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Tornado,8747,9708,961,2481,Black,Steamboat,0.39,Ungroomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Triangle 3,9813,10341,528,1795,Black,Steamboat,0.29,Ungroomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Twilight,9275,9984,709,1900,Black,Steamboat,0.37,Ungroomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Twister,8560,9619,1060,2534,Black,Steamboat,0.42,Ungroomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Two O' Clock,9154,9823,669,2112,Black,Steamboat,0.32,Ungroomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Typhoon,8967,9642,676,1584,Black,Steamboat,0.43,Ungroomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Valley View,8074,8950,876,2692,Black,Steamboat,0.33,Ungroomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Vertigo,7864,8560,696,1478,Black,Steamboat,0.47,Ungroomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Voo Doo,7218,7694,472,1372,Black,Steamboat,0.34,Groomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Vortex,8369,8986,617,2006,Black,Steamboat,0.31,Ungroomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Wake Up Call,10292,10558,266,739,Black,Steamboat,0.36,Ungroomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
West Side,8612,9229,617,1742,Black,Steamboat,0.35,Groomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
White Out,8576,9173,597,1478,Black,Steamboat,0.4,Ungroomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
WJW,8540,8976,436,1003,Black,Steamboat,0.43,Ungroomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Christmas Tree Bowl East,10295,10499,203,378,Double Black,Steamboat,0.54,Ungroomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Chute 1,10187,10384,197,295,Double Black,Steamboat,0.67,Ungroomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Chute 2,10223,10390,167,259,Double Black,Steamboat,0.64,Ungroomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Chute 3,10246,10410,164,284,Double Black,Steamboat,0.58,Ungroomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
East Face,10115,10374,259,423,Double Black,Steamboat,0.61,Ungroomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
No Names,10217,10538,322,633,Double Black,Steamboat,0.51,Ungroomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
North St. Pats,10187,10502,315,739,Double Black,Steamboat,0.43,Ungroomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
The Gully,10200,10512,312,528,Double Black,Steamboat,0.59,Ungroomed,6898,18,10534,3636,46,34,5,13,3,199,167,CO
Bambi Green,10259,10427,164,633,Green,Taos,0.26,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Bonanza,10863,11240,377,1795,Green,Taos,0.21,Groomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Easy Trip,11066,11414,348,2428,Green,Taos,0.14,Groomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
High Five,10902,11119,217,1267,Green,Taos,0.17,Groomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Honeysuckle,10814,11818,1004,5068,Green,Taos,0.2,Groomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Honeysuckle Alternative,10610,10909,299,1847,Green,Taos,0.16,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Japanese Flag,11043,11240,197,1478,Green,Taos,0.13,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Jess's,10846,11106,259,1636,Green,Taos,0.16,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Lower Patton,10207,10814,607,3537,Green,Taos,0.17,Groomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Lower Totemoff,10600,11270,669,2692,Green,Taos,0.25,Groomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Pioneer,9462,9583,121,1161,Green,Taos,0.1,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Rubezahl,9462,10203,745,1,Green,Taos,745.0,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
White Feather,9442,11122,1677,2,Green,Taos,838.5,Groomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Winkelried,10203,10614,410,2217,Green,Taos,0.18,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Winkelried Alternative,10184,10299,115,1056,Green,Taos,0.11,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Baby Bear,10413,10810,400,1214,Blue,Taos,0.33,Groomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Bambi,11535,11798,259,1320,Blue,Taos,0.2,Groomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Firlefanz,10292,10938,650,2428,Blue,Taos,0.27,Groomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Lone Star,10659,11191,531,2164,Blue,Taos,0.25,Groomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Lower Stauffenberg,10039,11260,1220,4963,Blue,Taos,0.25,Groomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Mucho Gusto,10984,11247,262,1214,Blue,Taos,0.22,Groomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Porcupine,10249,11037,787,2851,Blue,Taos,0.28,Groomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Powderhorn,10207,10869,666,2323,Blue,Taos,0.29,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Powderhorn Bowl,10702,10906,200,686,Blue,Taos,0.29,Groomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Powderhorn Gully,9948,10177,230,792,Blue,Taos,0.29,Groomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Shalako,10561,11398,837,3748,Blue,Taos,0.22,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Top-A-Papa,10869,11040,174,1161,Blue,Taos,0.15,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Upper Patton,10922,11030,108,897,Blue,Taos,0.12,Groomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Upper Powderhorn,11001,11529,528,2428,Blue,Taos,0.22,Groomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Upper Totemoff,11079,11394,312,1214,Blue,Taos,0.26,Groomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Whitefeather Gully,10115,10341,226,686,Blue,Taos,0.33,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
$ Slot,11037,11312,272,633,Black,Taos,0.43,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Al's Run,9580,11056,1476,2956,Black,Taos,0.5,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Bob's,11306,11490,184,485,Black,Taos,0.38,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Edelweiss,9659,10148,489,1056,Black,Taos,0.46,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Edelweiss Glades,9774,10220,446,844,Black,Taos,0.53,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
El Funko,10289,10781,492,1742,Black,Taos,0.28,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
El Funko Alternative,10427,10719,295,633,Black,Taos,0.47,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
High Noon,10719,11043,325,1636,Black,Taos,0.2,Groomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Hunziker Bowl,10846,11385,541,2112,Black,Taos,0.26,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Inferno,10246,10886,640,1900,Black,Taos,0.34,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Lorelei,10614,11552,938,3484,Black,Taos,0.27,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Lower Inferno,9826,10328,502,2112,Black,Taos,0.24,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Main Street,11391,12444,1053,2904,Black,Taos,0.36,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Moe's,11145,11473,328,1056,Black,Taos,0.31,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Papa Bear,10469,10866,397,1056,Black,Taos,0.38,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Psycho Path,10692,10974,282,633,Black,Taos,0.45,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Reforma,11129,11811,682,1636,Black,Taos,0.42,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Rhoda's,10075,10843,768,1584,Black,Taos,0.48,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Ruby Gully,10397,10659,262,844,Black,Taos,0.31,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Showdown,9593,9797,207,372,Black,Taos,0.56,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Showoff,10853,11076,223,897,Black,Taos,0.25,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Snakedance,9810,10236,427,844,Black,Taos,0.51,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Spencer's,10259,10827,568,1161,Black,Taos,0.49,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Staub,10807,10942,135,739,Black,Taos,0.18,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Street Car,10194,10397,203,844,Black,Taos,0.24,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Tell Glade,10079,10335,256,633,Black,Taos,0.4,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Tell Trees,10144,10463,322,897,Black,Taos,0.36,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Walkyries Bowl,11493,11677,180,739,Black,Taos,0.24,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Walkyries Bowl Alternative,11522,11650,128,408,Black,Taos,0.31,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Walkyries Glade,10784,11411,627,2164,Black,Taos,0.29,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Wayne Abbey,9590,10138,548,950,Black,Taos,0.58,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
West Basin,11220,11398,177,1056,Black,Taos,0.17,Groomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Zagava,11125,11286,161,295,Black,Taos,0.55,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Ash Pond,11306,11486,180,363,Double Black,Taos,0.5,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Billy Sol,11506,12011,505,739,Double Black,Taos,0.68,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Blitz,11243,11818,574,1108,Double Black,Taos,0.52,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Cabin Chute,11398,11903,505,1003,Double Black,Taos,0.5,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Castor,11191,11759,564,1161,Double Black,Taos,0.49,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Corner Chute,11398,11919,525,1056,Double Black,Taos,0.5,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Donkey Serenade,11696,11965,266,357,Double Black,Taos,0.75,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Ernie's Run,9747,11073,1325,2904,Double Black,Taos,0.46,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Fabian,11398,11916,522,686,Double Black,Taos,0.76,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Hidalgo,11677,11975,302,407,Double Black,Taos,0.74,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Huntziker,11365,12034,669,1056,Double Black,Taos,0.63,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Jean's Glade,9977,10430,453,739,Double Black,Taos,0.61,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Juarez,11647,12011,364,502,Double Black,Taos,0.73,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Kachina 1,11483,12008,522,897,Double Black,Taos,0.58,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Kachina 2,11499,12070,571,950,Double Black,Taos,0.6,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Kachina 3,11516,12280,764,1161,Double Black,Taos,0.66,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Lift Shack Chute,11417,11831,413,686,Double Black,Taos,0.6,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Longhorn,9760,11286,1526,3590,Double Black,Taos,0.43,Groomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Lorelei Trees,11112,11594,482,1056,Double Black,Taos,0.46,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Lorelei Trees Alternative,11188,11519,331,528,Double Black,Taos,0.63,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Meatball,10899,11670,771,1056,Double Black,Taos,0.73,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Niños Héroes,11568,12024,456,580,Double Black,Taos,0.79,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
North American,9623,11076,1453,2798,Double Black,Taos,0.52,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Oster,11411,11939,531,686,Double Black,Taos,0.77,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Pierre's,10702,11457,755,1636,Double Black,Taos,0.46,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Poco Gusto,10761,10896,135,686,Double Black,Taos,0.2,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Pollux,11207,11631,420,528,Double Black,Taos,0.8,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Sir Arnold Lunn,10666,11703,1037,2534,Double Black,Taos,0.41,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Spitfire,11407,11936,528,686,Double Black,Taos,0.77,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
St. Bernard,11217,11660,440,897,Double Black,Taos,0.49,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Stauffenberg,11385,11814,430,580,Double Black,Taos,0.74,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Thunderbird,11122,11696,577,950,Double Black,Taos,0.61,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Tresckow,11260,11929,666,1372,Double Black,Taos,0.49,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Twin Trees Chute,11070,11906,837,1372,Double Black,Taos,0.61,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Two Bucks,11401,11998,597,1108,Double Black,Taos,0.54,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Walkyries Chute,11152,11749,597,1003,Double Black,Taos,0.6,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Werner Chute,10846,11398,554,792,Double Black,Taos,0.7,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
West Blitz Trees,11401,11909,509,686,Double Black,Taos,0.74,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Wild West Glade,10210,11322,1115,2745,Double Black,Taos,0.41,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Winston,11227,11801,574,1108,Double Black,Taos,0.52,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Wonderbowl,10879,11427,548,897,Double Black,Taos,0.61,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Zdarsky,11535,11745,210,279,Double Black,Taos,0.75,Ungroomed,9346,14,12444,3098,31,15,39,14,2,110,108,NM
Bridges,9455,9895,440,3590,Green,Telluride,0.12,Groomed,8735,16,12503,3768,21,27,39,11,2,149,146,CO
Double Cabin,9163,11129,1965,3,Green,Telluride,655.0,Groomed,8735,16,12503,3768,21,27,39,11,2,149,146,CO
Galloping Goose,10525,11801,1276,2,Green,Telluride,638.0,Ungroomed,8735,16,12503,3768,21,27,39,11,2,149,146,CO
Little Maude,11014,11129,118,1425,Green,Telluride,0.08,Groomed,8735,16,12503,3768,21,27,39,11,2,149,146,CO
Lower Boomerang,9521,9829,308,2059,Green,Telluride,0.15,Ungroomed,8735,16,12503,3768,21,27,39,11,2,149,146,CO
Lower Galloping Goose,9203,10259,1056,2,Green,Telluride,528.0,Ungroomed,8735,16,12503,3768,21,27,39,11,2,149,146,CO
Lower Sundance,9646,10039,394,3379,Green,Telluride,0.12,Ungroomed,8735,16,12503,3768,21,27,39,11,2,149,146,CO
Lower Village Bypass,9163,9495,328,3115,Green,Telluride,0.11,Ungroomed,8735,16,12503,3768,21,27,39,11,2,149,146,CO
Madison,10761,11391,630,4752,Green,Telluride,0.13,Ungroomed,8735,16,12503,3768,21,27,39,11,2,149,146,CO
May Girl,11129,11211,85,897,Green,Telluride,0.09,Groomed,8735,16,12503,3768,21,27,39,11,2,149,146,CO
Meadows,9163,9511,344,2587,Green,Telluride,0.13,Groomed,8735,16,12503,3768,21,27,39,11,2,149,146,CO
Meadows Variant,9314,9442,128,1320,Green,Telluride,0.1,Ungroomed,8735,16,12503,3768,21,27,39,11,2,149,146,CO
